QT_ING;QT_MAT;X3_MODALIDADE;Y_REDE
2;2;1;1
113;146;0;1
4;2;1;1
1;1;1;1
1;1;1;1
0;0;1;0
5;2;1;1
41;176;0;0
1;1;1;1
0;1;1;1
3;3;1;1
1;1;1;1
1;1;1;1
0;2;1;1
9;13;1;1
0;0;0;1
25;31;1;1
2;1;1;1
0;0;1;1
7;11;1;1
19;39;1;1
1;2;1;1
3;3;1;1
1;1;1;1
1;0;1;1
1;1;1;1
5;4;1;1
6;15;1;1
30;139;0;1
1;2;1;1
5;28;1;1
355;600;0;1
2;2;1;1
250;432;0;1
0;1;1;1
35;39;1;1
57;118;1;1
2;2;1;1
4;7;1;1
1;1;1;1
1;1;1;1
5;6;1;1
40;132;0;1
9;12;1;1
21;21;1;1
0;3;1;1
16;28;1;1
1;1;1;1
0;0;1;1
4;16;1;1
1;1;1;1
0;0;1;1
0;0;1;1
47;74;0;1
1;3;1;1
12;12;1;1
0;27;0;0
0;2;1;1
0;1;1;1
1;3;1;1
2;2;1;1
1;1;1;1
3;4;1;1
9;20;1;1
1;0;1;1
0;0;1;1
1;1;1;1
3;1;1;0
3;13;1;1
0;43;0;1
1;0;1;1
0;2;1;1
32;36;1;1
9;19;1;1
0;1;1;1
24;179;0;0
0;1;1;1
19;32;1;1
3;3;1;1
0;1;1;1
0;0;1;1
26;82;0;0
114;326;0;1
0;0;1;1
9;5;1;1
18;124;0;0
4;4;1;1
0;1;1;1
2;2;1;1
2;1;1;1
2;2;1;1
1;1;1;1
1;2;1;1
0;1;1;1
0;1;1;1
1;1;1;1
2;2;1;1
3;3;1;1
30;15;1;1
1;1;1;1
1;1;0;1
0;0;1;1
1;1;1;1
1;1;1;1
3;1;1;1
2;2;1;1
12;11;1;1
24;78;0;1
1;1;1;1
30;234;1;0
468;2569;0;0
0;2;1;1
2;1;1;1
9;8;1;1
0;1;1;1
4;4;1;1
1;2;1;1
58;172;0;1
32;118;1;1
11;17;1;1
28;60;0;0
2;2;1;1
1;1;1;1
2;2;1;1
0;2;1;1
0;1;1;1
2;3;1;1
4;8;1;1
3;3;1;1
1;0;1;1
2;3;1;1
1;1;1;1
0;1;1;1
46;250;0;1
3;5;1;1
3;3;1;1
34;81;1;1
0;0;1;1
4;8;1;1
53;109;1;1
1;1;1;1
0;0;1;1
4;3;1;1
2;2;1;1
1;0;1;1
1;3;1;1
1;1;1;1
13;11;1;1
36;79;1;1
1;1;1;1
0;0;1;1
1;3;1;1
1;1;1;1
3;89;0;1
1;1;1;1
11;12;1;1
0;2;1;1
2;1;1;1
4;10;1;1
38;124;0;0
3;6;1;1
1;3;1;1
1;1;1;1
14;18;1;1
1;2;1;1
0;0;1;1
1;1;1;1
9;9;1;1
3;9;1;1
11;48;0;1
16;18;1;1
1;1;1;1
1;1;1;1
2;2;1;1
6;10;1;1
1;1;1;1
7;62;0;1
5;5;1;1
50;143;0;0
4;1;1;1
6;10;1;1
1;1;1;1
4;12;1;1
2;3;1;1
2;1;1;1
1;2;1;1
71;207;0;0
1;1;1;1
3;1;1;1
3;1;1;1
1;1;1;1
0;0;1;1
2;4;1;1
10;13;1;1
10;11;1;1
15;40;0;1
14;16;1;1
2;2;1;1
2;1;1;1
0;7;1;1
0;0;1;1
0;4;1;1
1;1;1;1
1;0;1;1
0;0;1;1
5;5;1;1
2;2;1;1
5;5;1;1
1;0;1;1
1;1;1;1
25;25;1;1
2;3;1;1
1;1;1;1
167;328;1;1
0;2;1;0
23;45;1;1
3;2;1;1
48;314;0;1
21;51;1;1
13;10;1;1
13;17;1;1
3;4;1;1
2;2;1;1
9;4;1;1
7;2;1;1
0;1;1;1
2;1;1;1
0;1;1;1
1;2;1;1
35;80;0;0
1;1;1;1
1;2;1;1
14;12;1;1
2;2;1;1
2;3;1;1
9;10;1;1
5;8;1;1
1;1;1;1
9;40;1;1
15;9;1;1
8;8;1;1
1;0;1;1
1;1;1;1
10;16;1;1
0;1;1;1
0;0;1;1
22;41;0;1
2;3;1;1
1;1;1;1
1;1;1;1
0;0;1;1
1;1;1;1
1;1;1;1
4;4;1;1
1;0;1;1
100;317;0;1
1;2;1;1
2;2;1;1
2;3;1;1
140;129;1;1
1;0;1;1
0;1;1;1
0;20;0;1
2;2;1;1
8;31;1;1
0;0;1;1
0;0;1;1
2;1;1;1
0;1;1;1
0;2;1;1
2;2;1;1
9;10;1;1
5;8;1;1
8;8;1;1
1;1;1;1
7;12;1;1
3;7;1;1
0;1;1;1
0;3;1;1
0;1;1;1
2;4;1;1
0;2;1;1
29;77;1;1
5;13;1;1
10;160;0;1
1;1;1;1
0;0;1;1
0;1;1;1
2;3;1;1
20;128;1;1
4;3;1;1
1;2;1;1
26;114;0;1
7;12;1;1
14;15;1;1
2;2;1;1
2;2;1;1
2;2;1;1
56;132;1;1
29;46;1;1
4;6;1;1
24;12;1;1
3;12;1;1
32;13;1;1
7;5;1;1
2;5;1;1
1;1;1;1
117;174;1;1
0;1;1;1
11;12;1;1
2;2;1;1
5;4;1;1
11;20;1;1
5;7;1;1
1;5;1;1
19;59;0;0
1;1;1;1
2;1;1;1
1;1;1;1
176;231;1;1
1;7;1;1
130;272;0;1
7;7;1;1
2;2;1;1
27;32;1;1
23;98;0;1
15;6;1;1
1;0;1;1
4;1;1;1
1;1;1;1
4;4;1;1
1;1;1;1
0;0;0;0
109;66;0;1
5;9;1;1
4;4;1;1
17;17;1;1
1;1;1;1
1;2;1;1
0;1;1;1
0;0;1;1
10;5;1;1
2;2;1;1
3;1;1;1
1;1;1;1
19;36;1;1
0;25;1;1
8;11;1;1
13;59;0;1
1;1;1;1
2;7;0;1
0;1;1;1
3;2;1;1
3;2;1;1
3;1;1;1
32;131;0;1
6;2;1;1
2;2;1;1
14;15;1;1
5;4;1;1
70;135;0;1
16;45;1;1
1;1;1;1
40;155;0;0
5;3;1;1
23;35;1;1
5;6;1;1
57;90;0;0
0;1;1;1
3;3;1;1
20;87;0;0
41;131;0;1
1;1;1;1
0;2;1;1
10;7;1;1
0;0;1;1
1;1;1;1
0;0;1;1
0;2;1;1
8;6;1;1
12;12;1;1
0;0;1;1
31;32;1;1
3;2;1;1
1;0;1;1
11;10;1;1
6;10;1;1
0;0;1;1
43;276;0;1
4;7;0;1
6;14;1;1
33;97;0;1
8;7;1;1
2;2;1;1
3;5;1;1
1;0;1;1
109;667;0;0
4;3;1;1
420;1851;0;1
1;1;1;1
6;10;1;1
0;0;1;1
86;71;0;1
5;10;1;1
3;3;1;1
0;1;1;1
0;2;1;1
0;1;1;1
0;1;1;1
2;2;1;1
2;0;1;1
1;1;1;1
2;2;1;1
1;1;1;1
14;14;1;1
4;15;1;1
1;1;1;1
1;2;1;1
2;2;1;1
0;0;0;1
1;0;1;1
3;3;1;1
4;4;1;1
0;1;1;1
9;17;1;1
1;1;1;1
0;1;1;1
9;9;1;1
4;2;1;1
20;26;1;1
4;3;1;1
108;99;1;1
64;381;1;0
1;1;1;1
0;8;1;1
12;56;0;0
8;8;1;1
0;4;1;1
0;0;1;0
1;1;1;1
4;5;1;1
3;7;1;1
0;0;1;1
1;1;1;1
4;4;1;1
1;1;1;1
3;9;1;1
4;6;1;1
2;1;1;1
1;2;1;1
1;0;1;1
0;0;1;1
3;4;1;1
0;0;1;1
1;1;1;1
2;4;1;1
5;2;1;0
1;2;1;1
0;3;1;1
0;1;1;1
1;0;1;1
5;6;1;1
1;0;1;1
2;1;1;1
38;111;0;0
0;1;1;1
2;1;1;1
33;94;0;1
1;3;1;1
2;4;1;1
7;7;1;1
6;12;1;1
1;1;1;1
0;1;1;1
15;34;0;1
1;1;1;1
7;6;1;1
0;1;1;1
5;2;1;1
5;5;1;1
3;4;1;1
86;65;1;1
41;173;0;1
20;13;1;1
4;16;1;1
14;28;1;0
2;6;1;1
0;2;1;1
1;1;1;1
1;1;1;1
1;1;1;1
34;41;1;1
22;22;1;1
0;1;1;1
1;1;1;1
29;56;0;1
2;1;1;1
23;94;1;1
13;24;1;1
41;108;0;1
9;7;1;1
1;1;1;1
2;1;1;1
1;1;1;1
2;1;1;1
0;1;1;1
1;1;1;1
7;4;1;1
2;0;1;1
3;9;1;1
7;8;1;1
111;234;0;1
11;54;1;1
8;8;1;1
1;1;1;1
29;48;1;1
24;12;1;1
2;2;1;1
1;0;1;1
0;1;1;1
1;1;1;1
7;2;1;1
1;5;1;1
7;3;1;1
117;407;1;1
1;1;1;1
0;1;1;1
1;1;1;1
1;1;1;1
4;5;1;1
1;0;1;1
1;0;1;1
2;2;1;1
1;1;1;1
0;0;1;1
13;7;1;1
10;20;1;1
23;21;1;1
16;28;0;1
1;1;1;1
44;34;1;1
32;67;0;0
3;4;1;1
26;16;1;1
0;44;1;0
1;1;1;1
0;0;1;1
157;389;0;1
67;136;0;1
14;37;0;1
2;2;1;1
20;13;1;1
2;1;1;1
2;27;0;1
2;2;1;1
0;0;1;1
3;2;1;1
0;18;1;0
0;0;1;1
1;0;1;1
50;212;0;0
1;2;1;1
0;3;1;1
0;0;0;1
1;1;1;1
79;587;0;0
0;15;1;1
0;1;1;1
34;25;1;1
1;1;1;1
1;1;1;1
0;0;1;1
0;1;1;1
1;1;1;1
0;2;1;1
1;1;1;1
1;1;1;1
5;19;1;1
2;2;1;1
1;1;1;1
6;6;1;1
6;8;1;1
1;1;1;1
13;16;1;1
10;9;1;1
2;2;1;1
2;2;1;1
5;4;1;1
0;3;1;1
0;1;1;1
1;1;1;1
3;2;1;1
5;5;1;1
41;337;0;0
5;6;1;1
4;4;1;1
9;5;1;1
3;4;1;1
1;1;1;1
5;2;1;1
35;75;0;0
1;1;1;1
0;1;1;1
35;303;0;1
0;1;1;1
18;28;1;1
0;2;1;1
1;1;1;1
1;0;1;1
0;2;1;1
0;0;0;1
1;1;1;1
23;171;0;1
6;9;1;1
2;2;1;1
1;0;1;1
1;2;1;1
2;2;1;1
1;1;1;1
3;0;1;1
0;0;1;1
3;3;1;1
0;0;1;1
2;2;1;1
3;3;1;1
2;1;1;1
21;22;1;1
1;1;1;1
0;1;1;1
1;0;1;1
34;28;1;1
2;7;1;1
5;4;1;1
2;2;1;1
2;2;1;1
3;3;1;1
1;1;1;1
4;5;1;1
1;1;1;1
5;1;1;1
87;22;0;0
0;0;1;1
6;23;1;1
1;1;1;1
8;8;1;1
1;1;1;1
2;5;1;1
1;1;1;1
3;3;1;1
23;52;1;1
1;3;1;1
1;0;1;1
0;2;1;1
19;16;1;1
6;9;1;1
1;2;1;1
55;248;0;0
63;172;0;1
17;18;1;1
2;5;1;1
101;61;1;1
13;27;1;1
0;0;1;1
1;1;1;1
7;9;0;1
1;1;1;0
1;1;1;1
1;5;1;1
3;3;1;1
0;2;1;1
15;17;1;1
3;6;1;1
0;2;1;1
1;8;1;1
11;14;1;1
1;2;1;1
1;2;1;1
0;2;1;1
0;1;1;1
3;5;1;1
3;6;1;1
0;0;1;1
1;0;1;1
0;0;1;1
1;1;1;1
8;9;1;1
4;2;1;1
16;57;0;1
1;1;1;1
1;1;1;1
9;3;1;1
4;2;1;1
4;5;1;1
5;4;1;1
65;177;0;0
6;10;1;1
6;4;1;1
5;4;1;1
83;242;0;1
1;1;1;1
6;6;1;1
6;9;1;1
8;10;1;1
1;1;1;1
4;4;1;1
0;0;1;1
6;6;1;1
5;4;1;1
0;0;1;1
1;1;1;1
0;0;1;1
203;200;0;1
0;1;1;1
13;16;1;1
1;0;1;1
1;1;1;1
1;4;1;1
20;11;1;1
14;35;1;1
1;1;1;1
1;1;1;1
1;7;1;1
2;3;1;1
5;5;1;1
1;1;1;1
0;0;1;1
0;2;1;1
1;1;1;1
21;42;1;1
40;52;1;1
1;1;1;1
1;0;1;1
4;33;1;1
1;3;1;1
5;7;1;1
2;41;0;1
0;7;1;1
2;2;1;1
2;0;1;1
14;55;1;1
98;175;1;1
1;0;1;1
1;22;1;1
4;4;1;1
3;3;1;1
4;17;0;1
4;6;1;1
2;2;1;1
29;196;0;1
0;0;1;1
1;1;1;1
2;0;1;1
0;2;1;1
6;9;1;1
0;1;1;1
0;1;1;1
4;4;1;1
1;0;1;1
0;0;1;1
15;39;0;1
1;2;1;1
18;13;0;0
0;0;1;1
0;2;1;1
7;8;1;1
6;13;1;1
2;2;1;1
0;1;1;1
1;1;1;1
0;7;1;0
0;1;1;1
3;3;1;1
26;100;1;1
0;0;1;1
0;0;1;1
2;7;1;1
1;1;1;1
0;1;1;1
3;3;1;1
150;142;1;1
3;2;1;1
5;7;1;1
27;84;1;1
2;2;1;1
2;0;1;1
10;10;1;1
4;3;1;1
71;41;1;1
1;1;1;1
4;5;1;1
15;15;1;1
1;1;1;1
7;7;1;1
0;3;1;1
2;6;1;1
2;2;1;1
2;2;1;1
1;7;1;1
2;2;1;1
1;0;1;1
1;1;1;1
45;130;0;1
1;2;1;1
1;1;1;1
0;16;0;0
1;4;1;1
5;14;1;1
6;33;1;1
1;1;1;1
0;1;1;1
1;2;1;1
12;11;1;1
2;3;1;1
1;0;1;1
85;627;0;1
3;3;1;1
1;1;1;1
3;5;1;1
2;2;1;1
1;3;1;1
2;2;1;1
1;1;1;1
3;3;1;1
0;3;1;1
1;1;1;1
8;9;1;1
5;3;1;0
29;140;0;1
3;3;1;1
1;1;1;1
1;0;1;1
14;11;1;1
4;11;1;1
3;3;1;1
1;1;1;1
0;0;0;1
0;2;1;1
6;3;1;1
17;20;1;1
1;0;1;1
50;175;0;0
1;1;1;1
7;19;1;1
2;3;1;1
2;3;1;1
2;2;1;1
0;0;1;1
1;0;1;1
4;0;1;1
35;104;0;1
22;14;1;1
3;3;1;1
1;1;1;1
8;20;1;1
1;3;1;1
0;0;1;1
1;0;1;1
1;1;1;1
5;4;1;1
1;0;1;1
3;2;1;1
2;2;1;1
6;7;1;1
30;25;1;1
4;4;1;1
0;0;1;1
2;2;1;1
1;0;1;1
11;36;1;1
2;3;1;1
0;24;0;0
8;12;1;1
2;7;1;1
1;1;1;1
1;1;1;1
12;4;0;1
4;5;1;1
19;21;0;1
1;0;1;1
1;1;1;1
20;32;1;1
3;3;1;1
4;7;1;1
1;1;1;1
161;709;0;1
2;2;1;1
22;52;1;1
1;0;1;1
2;0;1;1
0;0;1;1
7;6;1;1
2;2;1;1
2;2;1;1
5;2;1;1
0;1;1;1
1;2;1;1
0;1;1;1
109;481;0;0
11;14;1;1
55;92;1;1
9;6;1;1
2;0;1;1
0;1;1;1
1;1;1;1
5;11;1;1
9;14;1;1
1;1;1;1
28;30;1;1
1;0;1;1
13;19;1;1
0;1;1;1
3;3;1;1
1;0;1;1
0;1;1;1
0;83;1;0
0;0;1;1
1;0;1;1
1;0;1;1
1;1;1;1
3;5;1;1
0;0;1;1
0;3;1;0
3;9;1;1
25;47;0;1
4;1;1;1
0;0;1;1
3;5;1;1
0;0;1;0
2;2;1;1
46;79;1;1
25;35;1;1
0;1;1;1
6;8;1;1
1;0;1;1
1;0;1;1
0;0;0;1
6;4;1;1
1;1;1;1
16;17;1;1
0;1;1;1
10;29;1;1
4;6;0;1
1;1;1;1
0;2;1;1
5;5;1;1
0;1;0;1
11;9;1;1
0;0;1;1
2;2;1;1
2;2;1;1
1;0;1;1
10;9;1;1
2;2;1;1
0;1;1;1
0;1;1;1
5;10;1;1
1;1;1;1
1;1;1;1
1;1;1;1
0;1;1;1
5;3;1;1
6;74;0;1
3;3;0;1
3;4;1;1
1;1;1;1
1;0;1;1
7;10;1;1
3;3;1;1
10;9;1;1
0;1;1;1
0;0;1;1
2;3;1;1
93;85;1;1
1;0;1;1
1;1;1;1
1;1;1;1
0;1;1;1
1;2;1;1
2;2;1;1
1;2;1;1
19;49;0;1
200;285;1;1
29;31;1;1
1;1;1;1
3;28;0;0
1;0;1;1
2;0;1;1
5;1;1;1
8;12;1;1
12;12;0;1
11;12;1;1
2;2;1;1
2;2;1;1
3;7;1;1
4;4;1;1
0;1;1;1
4;6;1;1
12;11;1;1
0;2;1;1
0;1;1;1
4;3;1;1
1;0;1;1
1;1;1;1
0;30;0;1
1;1;1;1
3;2;1;1
2;2;1;1
0;0;1;1
4;5;1;1
1;8;0;1
0;0;1;1
0;1;1;1
6;4;1;1
1;2;1;1
3;4;1;1
1;4;1;1
1;1;1;1
2;2;1;1
0;3;1;1
6;17;1;1
0;0;1;1
3;4;1;1
8;1;1;1
2;2;1;1
0;3;1;1
69;0;0;1
1;1;1;1
2;1;1;1
2;2;1;1
1;1;1;1
1;1;1;1
2;2;1;0
2;1;1;1
1;2;1;1
5;10;1;1
138;737;0;1
1;0;1;1
0;1;1;1
79;214;0;1
2;2;1;1
0;15;0;0
2;2;1;1
0;0;1;1
0;1;1;1
2;2;1;1
5;4;1;1
17;33;1;1
2;0;1;1
0;1;1;1
10;8;1;1
4;4;1;1
1;2;1;1
1;1;1;1
3;3;1;1
81;98;1;1
1;2;1;1
4;4;1;1
23;42;1;1
0;0;1;1
8;5;1;1
0;3;1;1
1;0;1;1
0;2;1;1
1;0;1;1
1;0;1;1
12;16;1;1
5;6;1;1
1;1;1;1
9;4;1;1
0;15;1;1
2;2;1;1
1;0;1;1
5;24;1;1
2;1;1;1
1;2;1;1
22;22;1;1
1;1;1;1
1;1;1;1
84;206;0;1
5;7;1;1
6;10;1;1
2;1;1;1
2;2;1;1
2;2;1;1
2;11;1;1
2;2;1;1
7;7;1;1
3;4;1;1
1;1;1;1
2;2;1;1
193;735;0;1
13;12;1;1
10;10;0;1
0;0;1;1
0;0;1;1
0;2;1;1
17;35;1;1
3;2;1;1
3;3;1;1
1;1;1;1
0;1;1;1
0;0;1;1
0;1;1;1
1;0;1;1
1;8;1;1
1;1;1;1
1;2;1;1
3;4;1;1
1;1;1;1
30;37;1;1
0;1;1;1
11;17;1;1
0;1;1;1
4;4;1;1
16;120;0;0
38;137;0;0
5;5;1;1
1;2;1;1
37;192;0;1
0;0;1;1
5;5;1;1
0;0;1;1
2;2;1;1
0;0;1;1
0;1;1;1
8;11;1;1
8;5;1;1
0;1;1;1
1;0;1;1
2;1;1;1
43;38;1;1
0;1;1;1
0;1;1;1
1;1;1;1
50;48;1;1
2;2;1;1
6;6;1;1
304;378;0;1
1;2;1;1
0;1;1;1
7;7;1;1
0;0;1;1
65;115;0;1
287;564;1;1
5;6;1;1
2;3;1;1
1;1;1;1
32;88;0;0
3;2;1;1
6;5;1;1
15;10;1;1
2;2;1;1
27;34;1;1
0;1;1;1
0;2;1;1
6;4;1;1
2;2;1;1
1;1;1;1
4;4;1;1
7;17;1;1
1;0;1;1
1;1;1;1
6;9;1;1
3;2;1;1
12;10;1;1
96;187;0;1
3;3;1;1
1;1;1;1
1;1;1;1
2;7;1;1
1;2;1;1
2;2;1;1
66;60;1;1
80;280;0;0
2;2;1;1
423;829;0;1
158;752;0;0
0;21;0;0
4;2;1;1
1;2;1;1
6;4;1;1
4;3;1;1
1;1;1;1
2;2;1;1
0;1;1;1
3;4;1;1
1;4;1;1
9;9;1;1
1;1;1;1
1;1;1;1
5;6;1;1
8;9;1;1
23;31;1;1
40;81;1;1
4;4;1;1
1;0;1;1
2;1;1;1
1;1;1;1
0;1;1;1
0;1;1;1
6;8;1;1
3;3;1;1
2;3;1;1
50;54;1;1
4;4;1;1
4;4;1;1
1;1;1;1
4;0;1;1
2;0;1;1
1;0;1;1
1;1;1;1
0;31;1;0
2;3;1;1
0;1;1;1
1;1;1;1
1;1;1;1
6;6;1;1
11;8;1;1
30;197;0;1
18;32;1;1
0;4;1;1
0;1;1;1
1;1;1;1
4;3;1;1
3;2;1;1
0;2;1;1
4;5;1;1
40;39;0;0
4;4;1;1
1;1;1;1
1;1;1;1
4;4;1;1
3;3;1;1
3;4;1;1
49;94;0;0
1;1;1;1
0;0;1;1
1;1;1;1
1;1;1;1
0;0;1;1
1;2;1;1
1;1;1;1
4;4;1;1
43;68;0;1
4;3;1;1
2;5;1;1
0;1;1;1
2;2;1;1
2;1;1;1
3;2;1;1
0;24;0;0
4;7;1;1
1;1;1;1
27;31;0;1
2;3;1;1
1;0;1;1
4;0;1;1
3;4;1;1
4;13;1;1
1;1;1;1
3;6;1;1
1;1;1;1
1;1;1;1
7;7;1;1
2;0;1;1
4;8;1;1
4;4;1;1
4;3;1;1
4;2;1;1
0;1;1;1
0;0;1;1
20;19;1;1
1;4;1;1
1;0;1;1
9;5;1;0
2;2;1;1
1;1;1;1
16;16;1;1
2;3;1;1
6;10;1;1
1;3;1;1
6;10;1;1
1;1;1;1
127;420;0;1
1;1;1;1
1;1;1;1
2;2;1;1
33;241;0;0
32;16;1;1
0;0;1;1
4;2;1;1
1;4;1;1
0;3;1;1
0;0;1;1
0;6;1;1
1;1;1;1
45;119;0;1
0;1;1;1
2;12;1;1
1;1;1;1
22;132;0;0
3;3;1;1
0;0;1;1
0;2;1;1
1;4;1;1
2;2;1;1
1;0;1;1
6;7;1;1
2;1;1;1
1;5;1;1
2;3;1;1
37;114;0;1
6;5;1;1
2;4;1;1
14;14;1;1
2;2;1;1
3;3;1;1
4;3;1;1
1;1;1;1
3;3;1;1
3;3;1;1
0;0;1;1
1;1;1;1
17;14;1;1
1;0;1;1
1;1;1;1
1;0;1;1
458;1234;0;1
0;1;1;1
14;17;1;1
0;2;1;1
1;1;1;1
42;95;1;0
1;0;1;1
6;15;1;1
13;24;1;1
0;1;1;1
3;2;1;1
1;0;1;1
1;0;1;1
6;0;1;1
3;2;1;1
1;1;1;1
59;240;0;1
1;0;1;1
1;1;1;1
2;2;1;1
0;2;1;1
50;164;0;0
7;22;1;1
1;2;1;1
2;1;1;1
0;0;1;1
0;1;1;1
1;3;1;1
7;8;1;1
10;27;0;1
15;15;1;1
4;1;1;1
11;17;1;1
1;1;1;1
1;1;1;1
40;88;0;0
0;1;1;1
8;6;1;1
13;16;1;1
0;2;1;1
0;7;1;0
1;1;1;1
1;1;1;1
1;0;1;1
0;1;1;1
1;1;1;1
12;14;1;1
1;2;1;1
58;68;1;1
4;3;1;1
19;19;1;0
5;5;1;1
56;197;0;0
24;23;1;1
7;4;1;1
3;4;1;1
6;16;0;1
0;0;1;1
0;98;1;1
39;125;0;0
6;11;1;1
6;6;1;1
18;19;1;1
2;4;1;1
0;0;1;1
0;0;1;1
1;1;1;1
9;9;1;1
10;13;1;1
1;5;1;1
34;77;0;0
1;1;1;1
1;1;1;1
11;3;1;1
0;1;1;1
1;2;1;1
3;2;1;1
1;0;1;1
11;23;0;1
114;363;0;1
0;0;1;1
6;7;1;1
0;1;1;1
4;4;1;1
0;2;1;1
1;2;1;1
0;1;1;1
2;2;1;1
0;32;0;1
0;2;1;1
9;21;1;1
34;125;0;1
47;83;0;1
10;18;1;1
94;442;0;1
0;1;1;1
5;4;1;1
28;51;1;1
1;1;1;1
17;16;1;1
72;341;0;0
1;6;1;1
2;1;1;1
1;1;1;1
2;4;1;1
1;1;1;1
2;1;0;1
0;0;1;1
1;2;1;1
1;0;1;1
6;7;1;1
45;80;1;1
11;9;1;1
3;3;1;1
0;51;0;1
2;1;1;1
0;0;1;1
0;2;1;1
1;0;1;1
27;103;1;1
0;1;1;1
4;5;1;1
13;9;1;1
3;5;1;1
3;3;1;1
30;29;1;1
16;14;1;1
1;1;1;1
9;10;1;1
149;147;0;1
0;3;1;1
1;1;1;1
0;67;0;1
3;3;1;1
0;0;1;1
1;1;1;1
1;1;1;1
11;9;1;1
0;2;1;1
6;9;1;1
3;3;1;1
0;0;0;1
2;0;1;1
19;30;1;1
7;4;1;1
0;1;1;1
56;281;0;1
2;0;1;1
3;1;0;1
2;2;1;1
1;1;1;1
2;6;1;1
1;1;1;1
2;13;1;1
1;1;1;1
3;3;1;1
0;27;0;0
1;1;1;1
12;16;1;1
2;6;1;1
0;1;1;1
1;1;1;1
18;32;1;1
0;2;1;1
1;1;1;1
2;1;1;1
14;17;1;1
13;13;1;1
1;3;1;1
6;7;1;1
0;1;1;1
0;1;1;1
2;9;1;1
5;2;1;1
12;24;1;1
2;1;1;1
1;1;1;1
0;5;1;1
44;84;1;1
6;6;1;1
1;0;1;1
5;5;1;1
66;99;1;1
12;14;1;1
87;372;0;1
3;4;1;1
35;31;1;1
1;0;1;1
1;2;1;1
11;7;1;1
2;7;1;1
66;167;0;0
4;1;1;1
2;2;1;1
1;1;1;1
7;6;1;1
7;7;1;1
7;15;1;1
0;0;1;1
0;0;1;1
1;1;1;1
1;2;1;1
0;1;1;1
0;0;1;0
1;14;1;1
2;5;1;1
0;24;0;1
2;4;1;1
1;2;1;1
0;0;1;1
0;0;1;1
6;6;1;1
0;2;1;1
1;5;1;1
13;13;1;1
3;3;1;1
0;1;1;1
2;1;1;1
2;4;1;1
1;1;1;1
1;0;1;1
0;13;1;1
1;0;1;1
39;35;0;1
1;0;1;1
2;1;1;1
10;7;1;1
2;3;1;1
12;12;1;1
1;0;1;1
1;1;1;1
6;13;1;1
1;1;1;1
1;1;1;1
3;2;1;1
1;1;1;1
4;4;1;1
1;1;1;1
2;1;1;1
5;8;1;1
1;1;1;1
1;1;1;1
2;2;1;1
4;5;1;1
6;6;1;1
4;3;1;1
5;4;1;1
26;118;0;1
1;1;1;1
2;3;1;1
16;12;1;1
2;3;1;1
2;2;1;1
65;111;0;1
0;0;1;1
0;0;1;1
1;1;1;1
0;1;1;1
1;0;1;1
1;1;1;1
8;5;1;1
8;5;1;1
0;2;1;1
4;13;1;1
1;1;1;1
7;13;1;1
1;1;1;1
56;79;0;1
1;2;1;1
55;164;0;0
4;3;1;1
1;3;1;1
23;20;1;1
4;4;1;1
0;1;1;1
4;2;1;1
14;22;1;1
4;4;1;1
2;0;1;1
0;0;1;1
3;3;1;1
26;45;0;1
1;1;1;1
214;156;0;1
4;6;1;1
3;6;1;1
1;1;1;1
1;2;1;1
320;741;0;1
1;1;1;1
4;5;1;1
42;210;0;0
0;2;1;1
1;3;1;1
1;11;1;1
1;0;1;1
4;3;1;1
125;152;0;1
1;1;1;1
2;2;1;1
6;6;1;1
6;13;1;1
0;19;1;0
0;1;1;1
6;13;1;1
0;2;1;1
0;2;1;1
313;946;0;1
38;49;1;1
51;31;0;1
3;2;1;1
2;5;1;1
1;1;1;1
0;1;1;1
5;5;1;1
3;2;1;1
2;2;1;1
0;2;1;1
0;1;1;1
0;0;1;1
0;0;1;1
4;4;1;1
10;7;1;1
0;0;1;1
1;0;1;1
35;66;1;1
2;2;1;1
2;2;1;1
33;240;0;1
1;0;1;1
1;6;1;1
21;22;1;1
4;5;1;0
0;1;1;1
0;1;1;1
2;2;1;1
3;6;1;1
28;96;0;1
4;1;1;1
2;2;1;1
1;1;1;1
0;0;1;1
2;4;1;1
0;0;1;1
21;84;1;1
0;3;1;1
0;0;1;1
1;1;1;1
5;15;0;1
5;1;1;1
2;0;1;1
82;451;0;1
20;84;0;1
1;1;1;1
2;1;1;1
2;6;1;1
0;9;0;1
2;3;1;1
14;26;1;1
0;6;1;1
5;8;1;1
0;0;1;1
1;0;1;1
1;1;1;1
0;1;1;1
1;5;1;1
0;0;0;1
4;4;1;1
1;0;1;1
2;0;1;1
19;10;1;1
19;20;1;1
5;7;1;1
31;100;0;0
4;3;1;1
10;36;0;1
7;19;0;1
4;8;1;1
0;7;1;1
4;5;1;1
0;0;1;1
1;1;1;1
1;5;1;1
2;2;1;1
0;1;1;1
0;1;1;1
5;4;1;1
22;77;0;0
4;20;1;1
0;1;1;1
5;4;1;1
5;9;1;1
0;1;1;1
1;1;1;1
1;2;1;1
0;0;1;1
0;0;1;1
0;1;1;1
33;34;1;1
0;18;0;0
24;105;0;0
20;41;1;1
1;1;1;1
1;0;1;1
80;0;0;0
2;3;1;1
0;0;1;1
1;55;0;1
2;3;1;1
3;3;1;1
1;1;1;1
2;1;1;1
0;0;1;1
1;1;1;1
1;0;1;1
3;3;1;1
0;3;1;1
17;13;1;1
